Key,Type,Source,ko,en,es,zh-cn,zh-tw
10433,Default text,Equipment_WeaponDesc_33,월드 광부 그랑프리 2위를 차지한 톰슨의 이름을 따서 만든 명품 도끼 입니다.,"Named after Thompson, who placed 2nd at the World Miners Grand Prix.","Nombrada por Thompson, que obtuvo el segundo lugar en el Gran premio mundial de mineros.",以获得世界矿工大奖赛第2名的汤姆森的名字命名的名品斧头。,這是以獲得世界礦工聯賽第二名的湯姆森的名字所製成的名牌斧頭。
10434,Default text,Equipment_WeaponDesc_34,월드 광부 그랑프리에서 우승한 제임스 이름을 따서 만든 명품 도끼 입니다.,"Named after James, who placed 1st at the World Miners Grand Prix.","Nombrada por James, que obtuvo el primer lugar en el Gran premio mundial de mineros.",以获得世界矿工大奖赛第1名的詹姆斯的名字命名的名品斧头。,這是以獲得世界礦工聯賽第一名的詹姆斯的名字所製成的名牌斧頭。
10435,Default text,Equipment_WeaponDesc_35,어둠 마왕은 누구도 봐주지 않습니다. 자비가 없다는 뜻이죠.,Unforgiving but powerful.,Implacable pero poderosa.,黑暗魔王不会饶过任何人，毫无慈悲可言。,黑暗魔王不會饒過任何人。毫無慈悲可言。
10436,Default text,Equipment_WeaponDesc_36,유명한 이름 입니다. 오늘 밤 바라본 저 달이 너무 처량할테니까요.,Death comes for us all...and a hearty haul of minerals.,La muerte nos llega a todos... y una buena cantidad de minerales.,著名的名字。今晚的月亮看起来好凄凉。,很有名的名字。今晚的月亮看起來好淒涼。
10437,Default text,Equipment_WeaponDesc_37,파괴적인 위력의 도끼 입니다. 신의 영역에 도전합니다.,Topple regimes and mineral deposits.,Tumba regímenes y depósitos de minerales.,破坏性极大的斧头。斗胆挑战神的领域。,具有破壞性威力的斧頭。挑戰神的領域。
10438,Default text,Equipment_WeaponDesc_38,대마법사가 떨어뜨린 운석으로 만든 둔기 입니다. 아직도 충분히 뜨겁습니다!,Made from a meteor called down by an archmage. It's out of this world!,Hecha de un meteoro que invocó un archimago. ¡Es de fuera de este mundo!,用大魔法师掉落的陨石制作的钝器。到现在也还烫！,由大魔法師召喚掉落的隕石製成的鈍器。到現在還是很燙！
10439,Default text,Equipment_WeaponDesc_39,금방이라도 터져나갈 것 같은 모양의 설레이는 둔기 입니다.,"Sorry, no heavy metal here. But hey, this is still pretty cool.","Lo siento, no tiene metal pesado. Pero bueno, es bastante genial.",看着马上就要爆炸的让人心动的钝器。,看著馬上就要爆炸令人激動的鈍器。
10440,Default text,Equipment_WeaponDesc_40,이것은 정말 천하무적 입니다.,It doesn't get better than this.,No hay nada mejor que esto.,可谓天下无敌。,這次真的天下無敵。
10501,Default text,Equipment_ArmorName_1,으라차차,Cave Garb,Atavío de la cueva,加了个油,哎呀呀
10502,Default text,Equipment_ArmorName_2,상자 1호,Box No. 1,Caja núm. 1,箱子1号,箱子1號
10503,Default text,Equipment_ArmorName_3,상자 3호,Box No. 3,Caja núm. 3,箱子3号,箱子3號
10504,Default text,Equipment_ArmorName_4,시작하는 광부,Miner's Outfit,Atuendo de minero,开始的矿工,初始的礦工
10505,Default text,Equipment_ArmorName_5,노력하는 광부,Seasoned Miner,Minero experimentado,努力的矿工,努力的礦工
10506,Default text,Equipment_ArmorName_6,운동복,Exercise Clothes,Ropa de ejercicio,运动服,運動服
10507,Default text,Equipment_ArmorName_7,하얀 호랑이,White Tiger,Tigre blanco,白虎,白虎
10508,Default text,Equipment_ArmorName_8,큐티버크,Cutiebuck,Perdigón monada,可爱伯克,可愛邪惡綿羊
10509,Default text,Equipment_ArmorName_9,오션 조끼,Life Jacket,Chaqueta salvavidas,救生衣,救生衣
10510,Default text,Equipment_ArmorName_10,파란 체육복,Blue Jumpsuit,Overol azul,蓝色体育服,藍色運動服
10511,Default text,Equipment_ArmorName_11,멋져라 한 벌,Sensible Set,Conjunto sensible,帅气套装,帥氣套裝
10512,Default text,Equipment_ArmorName_12,통통이,Bozo,Idiota,胖胖,胖胖
10513,Default text,Equipment_ArmorName_13,갈색 멜빵,Brown Suspenders,Suspensorios marrones,棕色背带,褐色吊帶裝
10514,Default text,Equipment_ArmorName_14,연두색 멜빵,Green Suspenders,Tirantes verdes,浅绿色背带,淺綠色吊帶裝
10515,Default text,Equipment_ArmorName_15,검은 쫄쫄이,Black Tights,Mallas negras,黑色紧身衣,黑色緊身衣
10516,Default text,Equipment_ArmorName_16,알프스에서 메아리를,Buccaneer,Bucanero,阿尔卑斯上的回响,阿爾卑斯的回聲
10517,Default text,Equipment_ArmorName_17,검정 카우보이,Dark Cowboy,Vaquero oscuro,黑色牛仔,黑色牛仔
10518,Default text,Equipment_ArmorName_18,검은 코트,Black Coat,Abrigo negro,黑色外套,黑色大衣
10519,Default text,Equipment_ArmorName_19,분홍 패딩,Salmon Jacket,Chaqueta salmón,粉色羽绒服,粉色羽絨服
10520,Default text,Equipment_ArmorName_20,하얀 패딩,White Parka,Abrigo térmico blanco,白色羽绒服,白色羽絨服
10521,Default text,Equipment_ArmorName_21,즐거운 춤꾼,Passionate Dancer,Bailarín apasionado,快乐的舞者,快樂的舞者
10522,Default text,Equipment_ArmorName_22,콜롬보,Private Eye,Detective,古伦仆,哥倫布
10523,Default text,Equipment_ArmorName_23,댄디보이,Chic Fit,Prenda chic,时尚男生,時尚男孩
10524,Default text,Equipment_ArmorName_24,파란 제복,Blue Uniform,Uniforme azul,蓝色制服,藍色制服
10525,Default text,Equipment_ArmorName_25,은하철도,Galaxy Express,Expreso galáctico,银河铁道,銀河鐵道
10526,Default text,Equipment_ArmorName_26,레오파드 코트,Leopard-print Coat,Abrigo con manchas de leopardo,豹纹外套,豹紋大衣
10527,Default text,Equipment_ArmorName_27,지구방위대,Earth Defense Force,Fuerza de defensa de la tierra,地球防卫队,地球防衛隊
10528,Default text,Equipment_ArmorName_28,락 스피릿,Rock Spirit,Espíritu roquero,摇滚精神,搖滾精神
10529,Default text,Equipment_ArmorName_29,멋쟁이 무스탕,Shearling Coat,Abrigo de piel,帅气翻毛皮,帥氣羊羔毛麂皮外套
10530,Default text,Equipment_ArmorName_30,귀염둥이 한 벌,Cute Farmer,Granjero adorable,小可爱套装,小可愛套裝
10531,Default text,Equipment_ArmorName_31,캐쥬얼 츄리닝,Casual Sweats,Sudadera casual,休闲运动服,休閒運動服
10532,Default text,Equipment_ArmorName_32,녹색 제복,Florescent Coat,Abrigo fluorescente,绿色制服,綠色制服
10533,Default text,Equipment_ArmorName_33,보라 멜빵,Purple Suspenders,Suspensorios púrpuras,紫色背带,紫色吊帶裝
10534,Default text,Equipment_ArmorName_34,백작,The Count,El Conde,伯爵,伯爵
10535,Default text,Equipment_ArmorName_35,냥냥펀치,Fine Feline,Buen felino,猫咪重拳,喵喵拳
10536,Default text,Equipment_ArmorName_36,어쩌면 몸짱,Bodysuit,Body,猛男装,猛男裝
10537,Default text,Equipment_ArmorName_37,우주로,Spacesuit,Traje espacial,飞往宇宙,飛向宇宙
10538,Default text,Equipment_ArmorName_38,스켈레톤,Skeleton,Esqueleto,骷髅,骷髏
10539,Default text,Equipment_ArmorName_39,파티 애호가,Party Animal,Animal festivo,派对爱好者,派對愛好者
10540,Default text,Equipment_ArmorName_40,노랑의 끝,Super Yellow,Superamarillo,黄色尽头,黃色的極限
10701,Default text,Equipment_ArmorDesc_1,일단 입고 이쪽저쪽으로 굴러봅시다. 상처하나 없죠?,What do you mean this isn't standard mining attire?,¿Qué quieres decir con que este no es el atuendo normal para minería?,先穿上，然后到处滚滚看。没有一点擦伤吧？,先穿上，然後到處滾滾看。沒受到一點傷吧？
10702,Default text,Equipment_ArmorDesc_2,박스 같다고요? 보기와 다릅니다. 무려 '1호' 니까요!,"Look, your orthodox views of clothing aren't going to box us in, okay?","Mira, tus perspectivas ortodoxas del vestir no nos van a detener, ¿entiendes?",看着像盒子吗？可不能貌相。因为这是“1号”！,看起來像盒子嗎？可不能貌像。因為他是「1號」！
10703,Default text,Equipment_ArmorDesc_3,하얀색 디자인을 보십시오! 실용적…이겠죠?,"You know, I've always fancied myself a boxer.","Ya sabes, siempre he soñado con ser un boxeador.",看着白色的设计款式！应该……很实用吧？,看看這白色的設計！應該……會很實用吧？
10704,Default text,Equipment_ArmorDesc_4,작업을 시작하기에 가장 좋은 옷 입니다.,"Fiiine. Here, have some ""normal"" clothes. (Stick-in-the-mud...)","Bueeno. Mira, ten unas ropas ""normales"" (Quédate todo anticuado...)",最适合在开始工作前穿的服装。,最適合在工作開始之前穿的服裝。
10705,Default text,Equipment_ArmorDesc_5,노력은 배신하지 않습니다.,Look at you moving up in the world.,Mírate subiendo en el mundo.,努力不会背叛。,努力永遠不會背叛你。
10706,Default text,Equipment_ArmorDesc_6,운동할때 입기 좋습니다. 반바지니까 무릎은 조심하세요~,"Mining can be a workout, too.",La minería también puede ser ejercicio.,适合在运动的时候穿。因为是短裤，所以要小心膝盖～,適合在運動的時候穿上。因為是短褲，所以要小心膝蓋～
10707,Default text,Equipment_ArmorDesc_7,너무 하얗기에 '호랑이' 를 붙여서 강해보이도록 노력했습니다.,White as snow. Try not to get it too dirty down in the mines.,Blanco como la nieve. Intenta no ensuciarlo mucho allá abajo en las minas.,因为颜色过于白艳，所以特地加上“虎”一字来努力彰显勇猛的感觉。,因為顏色太白了，所以特地加上「老虎」努力彰顯勇猛的感覺。
10708,Default text,Equipment_ArmorDesc_8,이 옷을 큐티버크 라고 합니다. 진짜에요.,I don't know what explanation you want. That's just its name!,No sé qué explicación quieres. ¡Ese es justo su nombre!,这个衣服叫做可爱伯克，真的。,這個衣服叫做可愛邪惡綿羊。真的啦。
10709,Default text,Equipment_ArmorDesc_9,무료로 대여 해주는 곳도 있습니다. 어딘가는요!,Talk about a life saver!,¡Hablando de un salvavidas!,这衣服在某处也会提供免费租赁！,有個地方提供免費租賃。在哪裡呢？
10710,Default text,Equipment_ArmorDesc_10,운동보다는 춤 추기에 더 좋다는 이야기도 있죠.,Who says you can't look cool while you mine?,¿Quién dice que no puedes lucir bien mientras minas?,有人说比起运动，更适合在跳舞的时候穿。,有人說比起運動，更適合在跳舞的時候穿。
10711,Default text,Equipment_ArmorDesc_11,귀여운 스카프가 달린 한 벌 입니다.,Features a bandanna to filter out all the gross air down in the mine.,Contiene una bandana que filtra todo el aire sucio abajo en la mina.,带有可爱围巾的套装。,帶有可愛圍巾的套裝。
10712,Default text,Equipment_ArmorDesc_12,통통한 바지가 달려 있습니다.,Honk honk.,Bip bip.,带有宽松的裤子。,配有寬鬆的褲子。
10713,Default text,Equipment_ArmorDesc_13,이국적인 멜빵 스타일 입니다. 그리고 갈색이죠.,Yodel-ay-hee-hoo!,¡Yodel-ay-hee-hoo!,异国风情的棕色背带裤。,帶有異國風情的吊帶風格。然後是褐色的。
10714,Default text,Equipment_ArmorDesc_14,이국적인 멜빵 스타일 입니다. 그리고 연두색이죠.,"Wearing these, even a dank mine smells like a pleasant mountain glade.","Usando estas, incluso las húmedas minas huelen como la placentera brisa de la montaña.",异国风情的浅绿色背带裤。,帶有異國風情的吊帶風格。然後是淺綠色的。
10715,Default text,Equipment_ArmorDesc_15,취향을 조금 탑니다. 막상 입어보면 그렇지 않다고 하네요.,Go go Mighty Minin' Prospector Rangers!,"¡Vamos, poderosos exploradores prospectivos de la gran minería!",部分人可能不喜欢，不过穿上去还看得过去。,可能有的人不喜歡。不過穿上去其實還可以。
10716,Default text,Equipment_ArmorDesc_16,누구나 요들송을 떠올리게 만드는 옷 입니다. 이미지가 이렇게 중요하군요?,Argh. Time to plunder these here mines!,Argh. ¡Es hora de saquear estas minas!,让所有人都能想起约德尔歌的衣服。形象的重要性不容忽视哦。,讓人想起約德爾頌的衣服。原來形象是這麼重要的啊？
10717,Default text,Equipment_ArmorDesc_17,단순한 카우보이 복장이 아닙니다. 무려 검정색!,"It's like a regular cowboy outfit, but mysterious and brooding.","Es como un atuendo de vaquero normal, pero misterioso y sombrío.",不是单纯的牛仔服，还是黑色版！,不是單純的牛仔服。竟然是黑色的！
10718,Default text,Equipment_ArmorDesc_18,누군가는 이걸 입고 세상이 코드로 보였다고 합니다. 코트 말고 '코드'요.,I'll show you just how deep the rabbit hole goes.,Te mostraré qué tan profundo es esto.,有人说穿上这个后发现整个世界变成了代码，不是Coat是“Code”。,有人說，穿上之後發現整個世界變成了代碼狀。不是Coat是「Code」。
10719,Default text,Equipment_ArmorDesc_19,분홍색의 실용적이면서 귀엽디 귀여운 패딩 입니다.,Hmm... There's something fishy going on here.,Mmm... Aquí está pasando algo raro.,实用且可爱的粉色羽绒服。,實用且可愛的粉色羽絨服。
10720,Default text,Equipment_ArmorDesc_20,분홍색 패딩보다 두껍습니다! 설명이 어려워서가 아니에요! 분명히 두껍습니다!,Wrap up! It gets chilly underground.,¡Termina! Bajo tierra se pone frío.,比粉色羽绒服还要厚！不是不好说明！反正很厚！,比粉色羽絨服還要厚！不是不好說明！反正很厚！
10721,Default text,Equipment_ArmorDesc_21,쉘.위.땐쓰,Shall we dance?,¿Bailamos?,一起跳个舞吧？,要，一起，跳個舞嗎？
10722,Default text,Equipment_ArmorDesc_22,누군가는 기억하고 있을 그 이름을 갖고 있는 코트 입니다.,Imbues you with the strength to return to rooms and add one more thing.,Te imbuye con la fuerza necesaria para regresar a las salas y añadir una cosa más.,一个让有些人能够记住那个名字的外套。,一件可以讓人記住它的名字的大衣。
10723,Default text,Equipment_ArmorDesc_23,"맵시가 좋다, 라고도 표현합니다.",You'll be the talk of the mine.,Serás la comidilla de la mina.,可以说很干练。,可以說是，風姿綽約。
10724,Default text,Equipment_ArmorDesc_24,파란색 제복 입니다. 표를 끊을 때 입으면 좋습니다.,The time has come to mount an offensive into the depths of the earth. To arms!,Ha llegado el momento de preparar una ofensiva en la profundidad de la tierra. ¡En guardia!,蓝色的制服。适合在买票的时候穿。,藍色的制服。適合在買票的時候穿。
10725,Default text,Equipment_ArmorDesc_25,유명 만화를 떠올리게 만드는 옷 입니다. 엔딩은 잘 모른다고들 하네요!,"Wearing it makes you want to travel to Andromeda, but duty calls in the mines.","Usarlo te hace querer viajar a Andrómeda, pero el deber en las minas llama.",能让人想起著名漫画的服装。不过说是不知道结局！,能讓人想起著名漫畫的服裝。不過說不清楚結局！
